,State,Year,Quarter,Pincodes,Pincode_count,Pincode_amount
3845,ladakh,2021,1,kargil,58756,181498257.68860364
3846,ladakh,2021,1,kargil,58756,181498257.68860364
3847,ladakh,2021,1,kargil,58756,181498257.68860364
3848,ladakh,2021,2,kargil,91914,284985335.7109178
3849,ladakh,2021,2,kargil,91914,284985335.7109178
3850,ladakh,2021,2,kargil,91914,284985335.7109178
3851,ladakh,2021,2,kargil,91914,284985335.7109178
3852,ladakh,2021,2,kargil,91914,284985335.7109178
3853,ladakh,2021,2,kargil,91914,284985335.7109178
3854,ladakh,2021,2,kargil,91914,284985335.7109178
3855,ladakh,2021,2,kargil,91914,284985335.7109178
3856,ladakh,2021,2,kargil,91914,284985335.7109178
3857,ladakh,2021,2,kargil,91914,284985335.7109178
3858,ladakh,2021,3,kargil,128949,444521407.39904046
3859,ladakh,2021,3,kargil,128949,444521407.39904046
3860,ladakh,2021,3,kargil,128949,444521407.39904046
3861,ladakh,2021,3,kargil,128949,444521407.39904046
3862,ladakh,2021,3,kargil,128949,444521407.39904046
3863,ladakh,2021,3,kargil,128949,444521407.39904046
3864,ladakh,2021,3,kargil,128949,444521407.39904046
3865,ladakh,2021,3,kargil,128949,444521407.39904046
3866,ladakh,2021,3,kargil,128949,444521407.39904046
3867,ladakh,2021,3,kargil,128949,444521407.39904046
3868,ladakh,2021,4,kargil,134957,416648293.6797176
3869,ladakh,2021,4,kargil,134957,416648293.6797176
3870,ladakh,2021,4,kargil,134957,416648293.6797176
3871,ladakh,2021,4,kargil,134957,416648293.6797176
3872,ladakh,2021,4,kargil,134957,416648293.6797176
3873,ladakh,2021,4,kargil,134957,416648293.6797176
3874,ladakh,2021,4,kargil,134957,416648293.6797176
3875,ladakh,2021,4,kargil,134957,416648293.6797176
3876,ladakh,2021,4,kargil,134957,416648293.6797176
3877,ladakh,2021,4,kargil,134957,416648293.6797176
3878,ladakh,2022,1,kargil,129349,371130651.7757771
3879,ladakh,2022,1,kargil,129349,371130651.7757771
3880,ladakh,2022,1,kargil,129349,371130651.7757771
3881,ladakh,2022,1,kargil,129349,371130651.7757771
3882,ladakh,2022,1,kargil,129349,371130651.7757771
3883,ladakh,2022,1,kargil,129349,371130651.7757771
3884,ladakh,2022,1,kargil,129349,371130651.7757771
3885,ladakh,2022,1,kargil,129349,371130651.7757771
3886,ladakh,2022,1,kargil,129349,371130651.7757771
3887,ladakh,2022,1,kargil,129349,371130651.7757771
3888,ladakh,2022,2,kargil,229338,644363529.2719021
3889,ladakh,2022,2,kargil,229338,644363529.2719021
3890,ladakh,2022,2,kargil,229338,644363529.2719021
3891,ladakh,2022,2,kargil,229338,644363529.2719021
3892,ladakh,2022,2,kargil,229338,644363529.2719021
3893,ladakh,2022,2,kargil,229338,644363529.2719021
3894,ladakh,2022,2,kargil,229338,644363529.2719021
3895,ladakh,2022,2,kargil,229338,644363529.2719021
3896,ladakh,2022,2,kargil,229338,644363529.2719021
3897,ladakh,2022,2,kargil,229338,644363529.2719021
3898,ladakh,2022,3,kargil,244513,647171126.7724075
3899,ladakh,2022,3,kargil,244513,647171126.7724075
3900,ladakh,2022,3,kargil,244513,647171126.7724075
3901,ladakh,2022,3,kargil,244513,647171126.7724075
3902,ladakh,2022,3,kargil,244513,647171126.7724075
3903,ladakh,2022,3,kargil,244513,647171126.7724075
3904,ladakh,2022,3,kargil,244513,647171126.7724075
3905,ladakh,2022,3,kargil,244513,647171126.7724075
3906,ladakh,2022,3,kargil,244513,647171126.7724075
3907,ladakh,2022,3,kargil,244513,647171126.7724075
3908,ladakh,2022,4,kargil,233208,548410667.5396476
3909,ladakh,2022,4,kargil,233208,548410667.5396476
3910,ladakh,2022,4,kargil,233208,548410667.5396476
3911,ladakh,2022,4,kargil,233208,548410667.5396476
3912,ladakh,2022,4,kargil,233208,548410667.5396476
3913,ladakh,2022,4,kargil,233208,548410667.5396476
3914,ladakh,2022,4,kargil,233208,548410667.5396476
3915,ladakh,2022,4,kargil,233208,548410667.5396476
3916,ladakh,2022,4,kargil,233208,548410667.5396476
3917,ladakh,2022,4,kargil,233208,548410667.5396476
3918,ladakh,2023,1,kargil,301776,630698644.0
3919,ladakh,2023,1,kargil,301776,630698644.0
3920,ladakh,2023,1,kargil,301776,630698644.0
3921,ladakh,2023,1,kargil,301776,630698644.0
3922,ladakh,2023,1,kargil,301776,630698644.0
3923,ladakh,2023,1,kargil,301776,630698644.0
3924,ladakh,2023,1,kargil,301776,630698644.0
3925,ladakh,2023,1,kargil,301776,630698644.0
3926,ladakh,2023,1,kargil,301776,630698644.0
3927,ladakh,2023,1,kargil,301776,630698644.0
3928,ladakh,2023,2,kargil,636520,1257128294.0
3929,ladakh,2023,2,kargil,636520,1257128294.0
3930,ladakh,2023,2,kargil,636520,1257128294.0
3931,ladakh,2023,2,kargil,636520,1257128294.0
3932,ladakh,2023,2,kargil,636520,1257128294.0
3933,ladakh,2023,2,kargil,636520,1257128294.0
3934,ladakh,2023,2,kargil,636520,1257128294.0
3935,ladakh,2023,2,kargil,636520,1257128294.0
3936,ladakh,2023,2,kargil,636520,1257128294.0
3937,ladakh,2023,2,kargil,636520,1257128294.0
3938,lakshadweep,2018,1,lakshadweep,778,1928611.1808777403
3939,lakshadweep,2018,1,lakshadweep,778,1928611.1808777403
3940,lakshadweep,2018,1,lakshadweep,778,1928611.1808777403
3941,lakshadweep,2018,1,lakshadweep,778,1928611.1808777403
3942,lakshadweep,2018,1,lakshadweep,778,1928611.1808777403
3943,lakshadweep,2018,1,lakshadweep,778,1928611.1808777403
3944,lakshadweep,2018,1,lakshadweep,778,1928611.1808777403
3945,lakshadweep,2018,2,lakshadweep,2132,6187809.539400538
3946,lakshadweep,2018,2,lakshadweep,2132,6187809.539400538
3947,lakshadweep,2018,2,lakshadweep,2132,6187809.539400538
3948,lakshadweep,2018,2,lakshadweep,2132,6187809.539400538
3949,lakshadweep,2018,2,lakshadweep,2132,6187809.539400538
3950,lakshadweep,2018,2,lakshadweep,2132,6187809.539400538
3951,lakshadweep,2018,2,lakshadweep,2132,6187809.539400538
3952,lakshadweep,2018,2,lakshadweep,2132,6187809.539400538
3953,lakshadweep,2018,3,lakshadweep,1703,4339032.311985849
3954,lakshadweep,2018,3,lakshadweep,1703,4339032.311985849
3955,lakshadweep,2018,3,lakshadweep,1703,4339032.311985849
3956,lakshadweep,2018,3,lakshadweep,1703,4339032.311985849
3957,lakshadweep,2018,3,lakshadweep,1703,4339032.311985849
3958,lakshadweep,2018,3,lakshadweep,1703,4339032.311985849
3959,lakshadweep,2018,3,lakshadweep,1703,4339032.311985849
3960,lakshadweep,2018,3,lakshadweep,1703,4339032.311985849
3961,lakshadweep,2018,4,lakshadweep,1642,4463213.698222831
3962,lakshadweep,2018,4,lakshadweep,1642,4463213.698222831
3963,lakshadweep,2018,4,lakshadweep,1642,4463213.698222831
3964,lakshadweep,2018,4,lakshadweep,1642,4463213.698222831
3965,lakshadweep,2018,4,lakshadweep,1642,4463213.698222831
3966,lakshadweep,2018,4,lakshadweep,1642,4463213.698222831
3967,lakshadweep,2018,4,lakshadweep,1642,4463213.698222831
3968,lakshadweep,2018,4,lakshadweep,1642,4463213.698222831
3969,lakshadweep,2019,1,lakshadweep,2481,8786130.479338996
3970,lakshadweep,2019,1,lakshadweep,2481,8786130.479338996
3971,lakshadweep,2019,1,lakshadweep,2481,8786130.479338996
3972,lakshadweep,2019,1,lakshadweep,2481,8786130.479338996
3973,lakshadweep,2019,1,lakshadweep,2481,8786130.479338996
3974,lakshadweep,2019,1,lakshadweep,2481,8786130.479338996
3975,lakshadweep,2019,1,lakshadweep,2481,8786130.479338996
3976,lakshadweep,2019,1,lakshadweep,2481,8786130.479338996
3977,lakshadweep,2019,2,lakshadweep,2926,9242524.13698889
3978,lakshadweep,2019,2,lakshadweep,2926,9242524.13698889
3979,lakshadweep,2019,2,lakshadweep,2926,9242524.13698889
3980,lakshadweep,2019,2,lakshadweep,2926,9242524.13698889
3981,lakshadweep,2019,2,lakshadweep,2926,9242524.13698889
3982,lakshadweep,2019,2,lakshadweep,2926,9242524.13698889
3983,lakshadweep,2019,2,lakshadweep,2926,9242524.13698889
3984,lakshadweep,2019,2,lakshadweep,2926,9242524.13698889
3985,lakshadweep,2019,3,lakshadweep,3104,9651761.46376847
3986,lakshadweep,2019,3,lakshadweep,3104,9651761.46376847
3987,lakshadweep,2019,3,lakshadweep,3104,9651761.46376847
3988,lakshadweep,2019,3,lakshadweep,3104,9651761.46376847
3989,lakshadweep,2019,3,lakshadweep,3104,9651761.46376847
3990,lakshadweep,2019,3,lakshadweep,3104,9651761.46376847
3991,lakshadweep,2019,3,lakshadweep,3104,9651761.46376847
3992,lakshadweep,2019,3,lakshadweep,3104,9651761.46376847
3993,lakshadweep,2019,4,lakshadweep,3765,11269913.40492385
3994,lakshadweep,2019,4,lakshadweep,3765,11269913.40492385
3995,lakshadweep,2019,4,lakshadweep,3765,11269913.40492385
3996,lakshadweep,2019,4,lakshadweep,3765,11269913.40492385
3997,lakshadweep,2019,4,lakshadweep,3765,11269913.40492385
3998,lakshadweep,2019,4,lakshadweep,3765,11269913.40492385
3999,lakshadweep,2019,4,lakshadweep,3765,11269913.40492385
4000,lakshadweep,2019,4,lakshadweep,3765,11269913.40492385
4001,lakshadweep,2020,1,lakshadweep,5151,13502368.574504208
4002,lakshadweep,2020,1,lakshadweep,5151,13502368.574504208
4003,lakshadweep,2020,1,lakshadweep,5151,13502368.574504208
4004,lakshadweep,2020,1,lakshadweep,5151,13502368.574504208
4005,lakshadweep,2020,1,lakshadweep,5151,13502368.574504208
4006,lakshadweep,2020,1,lakshadweep,5151,13502368.574504208
4007,lakshadweep,2020,1,lakshadweep,5151,13502368.574504208
4008,lakshadweep,2020,1,lakshadweep,5151,13502368.574504208
4009,lakshadweep,2020,2,lakshadweep,7220,16942922.08594439
4010,lakshadweep,2020,2,lakshadweep,7220,16942922.08594439
4011,lakshadweep,2020,2,lakshadweep,7220,16942922.08594439
4012,lakshadweep,2020,2,lakshadweep,7220,16942922.08594439
4013,lakshadweep,2020,2,lakshadweep,7220,16942922.08594439
4014,lakshadweep,2020,2,lakshadweep,7220,16942922.08594439
4015,lakshadweep,2020,2,lakshadweep,7220,16942922.08594439
4016,lakshadweep,2020,2,lakshadweep,7220,16942922.08594439
4017,lakshadweep,2020,3,lakshadweep,8589,21306833.308656827
4018,lakshadweep,2020,3,lakshadweep,8589,21306833.308656827
4019,lakshadweep,2020,3,lakshadweep,8589,21306833.308656827
4020,lakshadweep,2020,3,lakshadweep,8589,21306833.308656827
4021,lakshadweep,2020,3,lakshadweep,8589,21306833.308656827
4022,lakshadweep,2020,3,lakshadweep,8589,21306833.308656827
4023,lakshadweep,2020,3,lakshadweep,8589,21306833.308656827
4024,lakshadweep,2020,3,lakshadweep,8589,21306833.308656827
4025,lakshadweep,2020,4,lakshadweep,11650,30111317.917080387
4026,lakshadweep,2020,4,lakshadweep,11650,30111317.917080387
4027,lakshadweep,2020,4,lakshadweep,11650,30111317.917080387
4028,lakshadweep,2020,4,lakshadweep,11650,30111317.917080387
4029,lakshadweep,2020,4,lakshadweep,11650,30111317.917080387
4030,lakshadweep,2020,4,lakshadweep,11650,30111317.917080387
4031,lakshadweep,2020,4,lakshadweep,11650,30111317.917080387
4032,lakshadweep,2020,4,lakshadweep,11650,30111317.917080387
4033,lakshadweep,2021,1,lakshadweep,9085,27042782.914081156
4034,lakshadweep,2021,1,lakshadweep,9085,27042782.914081156
4035,lakshadweep,2021,1,lakshadweep,9085,27042782.914081156
4036,lakshadweep,2021,1,lakshadweep,9085,27042782.914081156
4037,lakshadweep,2021,1,lakshadweep,9085,27042782.914081156
4038,lakshadweep,2021,1,lakshadweep,9085,27042782.914081156
4039,lakshadweep,2021,1,lakshadweep,9085,27042782.914081156
4040,lakshadweep,2021,1,lakshadweep,9085,27042782.914081156
4041,lakshadweep,2021,2,lakshadweep,11384,27383463.65795153
4042,lakshadweep,2021,2,lakshadweep,11384,27383463.65795153
4043,lakshadweep,2021,2,lakshadweep,11384,27383463.65795153
4044,lakshadweep,2021,2,lakshadweep,11384,27383463.65795153
4045,lakshadweep,2021,2,lakshadweep,11384,27383463.65795153
4046,lakshadweep,2021,2,lakshadweep,11384,27383463.65795153
4047,lakshadweep,2021,2,lakshadweep,11384,27383463.65795153
4048,lakshadweep,2021,2,lakshadweep,11384,27383463.65795153
4049,lakshadweep,2021,3,lakshadweep,13370,38803163.698768154
4050,lakshadweep,2021,3,lakshadweep,13370,38803163.698768154
4051,lakshadweep,2021,3,lakshadweep,13370,38803163.698768154
4052,lakshadweep,2021,3,lakshadweep,13370,38803163.698768154
4053,lakshadweep,2021,3,lakshadweep,13370,38803163.698768154
4054,lakshadweep,2021,3,lakshadweep,13370,38803163.698768154
4055,lakshadweep,2021,3,lakshadweep,13370,38803163.698768154
4056,lakshadweep,2021,3,lakshadweep,13370,38803163.698768154
4057,lakshadweep,2021,4,lakshadweep,15470,50998185.528381005
4058,lakshadweep,2021,4,lakshadweep,15470,50998185.528381005
4059,lakshadweep,2021,4,lakshadweep,15470,50998185.528381005
4060,lakshadweep,2021,4,lakshadweep,15470,50998185.528381005
4061,lakshadweep,2021,4,lakshadweep,15470,50998185.528381005
4062,lakshadweep,2021,4,lakshadweep,15470,50998185.528381005
4063,lakshadweep,2021,4,lakshadweep,15470,50998185.528381005
4064,lakshadweep,2021,4,lakshadweep,15470,50998185.528381005
4065,lakshadweep,2022,1,lakshadweep,16397,54939432.65393007
4066,lakshadweep,2022,1,lakshadweep,16397,54939432.65393007
4067,lakshadweep,2022,1,lakshadweep,16397,54939432.65393007
4068,lakshadweep,2022,1,lakshadweep,16397,54939432.65393007
4069,lakshadweep,2022,1,lakshadweep,16397,54939432.65393007
4070,lakshadweep,2022,1,lakshadweep,16397,54939432.65393007
4071,lakshadweep,2022,1,lakshadweep,16397,54939432.65393007
4072,lakshadweep,2022,1,lakshadweep,16397,54939432.65393007
4073,lakshadweep,2022,2,lakshadweep,17569,55929601.98990567
4074,lakshadweep,2022,2,lakshadweep,17569,55929601.98990567
4075,lakshadweep,2022,2,lakshadweep,17569,55929601.98990567
4076,lakshadweep,2022,2,lakshadweep,17569,55929601.98990567
4077,lakshadweep,2022,2,lakshadweep,17569,55929601.98990567
4078,lakshadweep,2022,2,lakshadweep,17569,55929601.98990567
4079,lakshadweep,2022,2,lakshadweep,17569,55929601.98990567
4080,lakshadweep,2022,2,lakshadweep,17569,55929601.98990567
4081,lakshadweep,2022,3,lakshadweep,15241,47580009.61750026
4082,lakshadweep,2022,3,lakshadweep,15241,47580009.61750026
4083,lakshadweep,2022,3,lakshadweep,15241,47580009.61750026
4084,lakshadweep,2022,3,lakshadweep,15241,47580009.61750026
4085,lakshadweep,2022,3,lakshadweep,15241,47580009.61750026
4086,lakshadweep,2022,3,lakshadweep,15241,47580009.61750026
4087,lakshadweep,2022,3,lakshadweep,15241,47580009.61750026
4088,lakshadweep,2022,3,lakshadweep,15241,47580009.61750026
4089,lakshadweep,2022,4,lakshadweep,17147,54813873.614936255
4090,lakshadweep,2022,4,lakshadweep,17147,54813873.614936255
4091,lakshadweep,2022,4,lakshadweep,17147,54813873.614936255
4092,lakshadweep,2022,4,lakshadweep,17147,54813873.614936255
4093,lakshadweep,2022,4,lakshadweep,17147,54813873.614936255
4094,lakshadweep,2022,4,lakshadweep,17147,54813873.614936255
4095,lakshadweep,2022,4,lakshadweep,17147,54813873.614936255
4096,lakshadweep,2022,4,lakshadweep,17147,54813873.614936255
4097,lakshadweep,2023,1,lakshadweep,29520,85321961.0
4098,lakshadweep,2023,1,lakshadweep,29520,85321961.0
4099,lakshadweep,2023,1,lakshadweep,29520,85321961.0
4100,lakshadweep,2023,1,lakshadweep,29520,85321961.0
4101,lakshadweep,2023,1,lakshadweep,29520,85321961.0
4102,lakshadweep,2023,1,lakshadweep,29520,85321961.0
4103,lakshadweep,2023,1,lakshadweep,29520,85321961.0
4104,lakshadweep,2023,1,lakshadweep,29520,85321961.0
4105,lakshadweep,2023,2,lakshadweep,34918,97987438.0
4106,lakshadweep,2023,2,lakshadweep,34918,97987438.0
4107,lakshadweep,2023,2,lakshadweep,34918,97987438.0
4108,lakshadweep,2023,2,lakshadweep,34918,97987438.0
4109,lakshadweep,2023,2,lakshadweep,34918,97987438.0
4110,lakshadweep,2023,2,lakshadweep,34918,97987438.0
4111,lakshadweep,2023,2,lakshadweep,34918,97987438.0
4112,lakshadweep,2023,2,lakshadweep,34918,97987438.0
4113,madhya-pradesh,2018,1,dhar,183246,206440756.11008483
4114,madhya-pradesh,2018,1,dhar,183246,206440756.11008483
4115,madhya-pradesh,2018,1,dhar,183246,206440756.11008483
4116,madhya-pradesh,2018,1,dhar,183246,206440756.11008483
4117,madhya-pradesh,2018,1,dhar,183246,206440756.11008483
4118,madhya-pradesh,2018,1,dhar,183246,206440756.11008483
4119,madhya-pradesh,2018,1,dhar,183246,206440756.11008483
4120,madhya-pradesh,2018,1,dhar,183246,206440756.11008483
4121,madhya-pradesh,2018,1,dhar,183246,206440756.11008483
4122,madhya-pradesh,2018,1,dhar,183246,206440756.11008483
4123,madhya-pradesh,2018,2,dhar,238497,351923712.98836184
4124,madhya-pradesh,2018,2,dhar,238497,351923712.98836184
4125,madhya-pradesh,2018,2,dhar,238497,351923712.98836184
4126,madhya-pradesh,2018,2,dhar,238497,351923712.98836184
4127,madhya-pradesh,2018,2,dhar,238497,351923712.98836184
4128,madhya-pradesh,2018,2,dhar,238497,351923712.98836184
4129,madhya-pradesh,2018,2,dhar,238497,351923712.98836184
4130,madhya-pradesh,2018,2,dhar,238497,351923712.98836184
4131,madhya-pradesh,2018,2,dhar,238497,351923712.98836184
4132,madhya-pradesh,2018,2,dhar,238497,351923712.98836184
4133,madhya-pradesh,2018,3,dhar,425936,570906796.1316426
4134,madhya-pradesh,2018,3,dhar,425936,570906796.1316426
4135,madhya-pradesh,2018,3,dhar,425936,570906796.1316426
4136,madhya-pradesh,2018,3,dhar,425936,570906796.1316426
4137,madhya-pradesh,2018,3,dhar,425936,570906796.1316426
4138,madhya-pradesh,2018,3,dhar,425936,570906796.1316426
4139,madhya-pradesh,2018,3,dhar,425936,570906796.1316426
4140,madhya-pradesh,2018,3,dhar,425936,570906796.1316426
4141,madhya-pradesh,2018,3,dhar,425936,570906796.1316426
4142,madhya-pradesh,2018,3,dhar,425936,570906796.1316426
4143,madhya-pradesh,2018,4,dewas,501654,821092172.381887
4144,madhya-pradesh,2018,4,dewas,501654,821092172.381887
4145,madhya-pradesh,2018,4,dewas,501654,821092172.381887
4146,madhya-pradesh,2018,4,dewas,501654,821092172.381887
4147,madhya-pradesh,2018,4,dewas,501654,821092172.381887
4148,madhya-pradesh,2018,4,dewas,501654,821092172.381887
4149,madhya-pradesh,2018,4,dewas,501654,821092172.381887
4150,madhya-pradesh,2018,4,dewas,501654,821092172.381887
4151,madhya-pradesh,2018,4,dewas,501654,821092172.381887
4152,madhya-pradesh,2018,4,dewas,501654,821092172.381887
4153,madhya-pradesh,2019,1,rewa,866533,1138882577.7546175
4154,madhya-pradesh,2019,1,rewa,866533,1138882577.7546175
4155,madhya-pradesh,2019,1,rewa,866533,1138882577.7546175
4156,madhya-pradesh,2019,1,rewa,866533,1138882577.7546175
4157,madhya-pradesh,2019,1,rewa,866533,1138882577.7546175
4158,madhya-pradesh,2019,1,rewa,866533,1138882577.7546175
4159,madhya-pradesh,2019,1,rewa,866533,1138882577.7546175
4160,madhya-pradesh,2019,1,rewa,866533,1138882577.7546175
4161,madhya-pradesh,2019,1,rewa,866533,1138882577.7546175
4162,madhya-pradesh,2019,1,rewa,866533,1138882577.7546175
4163,madhya-pradesh,2019,2,dewas,705805,1221413819.1866453
4164,madhya-pradesh,2019,2,dewas,705805,1221413819.1866453
4165,madhya-pradesh,2019,2,dewas,705805,1221413819.1866453
4166,madhya-pradesh,2019,2,dewas,705805,1221413819.1866453
4167,madhya-pradesh,2019,2,dewas,705805,1221413819.1866453
4168,madhya-pradesh,2019,2,dewas,705805,1221413819.1866453
4169,madhya-pradesh,2019,2,dewas,705805,1221413819.1866453
4170,madhya-pradesh,2019,2,dewas,705805,1221413819.1866453
4171,madhya-pradesh,2019,2,dewas,705805,1221413819.1866453
4172,madhya-pradesh,2019,2,dewas,705805,1221413819.1866453
4173,madhya-pradesh,2019,3,dhar,895526,1358217450.0838826
4174,madhya-pradesh,2019,3,dhar,895526,1358217450.0838826
4175,madhya-pradesh,2019,3,dhar,895526,1358217450.0838826
4176,madhya-pradesh,2019,3,dhar,895526,1358217450.0838826
4177,madhya-pradesh,2019,3,dhar,895526,1358217450.0838826
4178,madhya-pradesh,2019,3,dhar,895526,1358217450.0838826
4179,madhya-pradesh,2019,3,dhar,895526,1358217450.0838826
4180,madhya-pradesh,2019,3,dhar,895526,1358217450.0838826
4181,madhya-pradesh,2019,3,dhar,895526,1358217450.0838826
4182,madhya-pradesh,2019,3,dhar,895526,1358217450.0838826
4183,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
4184,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
4185,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
4186,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
4187,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
4188,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
4189,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
4190,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
4191,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
4192,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
4193,madhya-pradesh,2020,1,rewa,1358528,2622020903.5922184
4194,madhya-pradesh,2020,1,rewa,1358528,2622020903.5922184
4195,madhya-pradesh,2020,1,rewa,1358528,2622020903.5922184
4196,madhya-pradesh,2020,1,rewa,1358528,2622020903.5922184
4197,madhya-pradesh,2020,1,rewa,1358528,2622020903.5922184
4198,madhya-pradesh,2020,1,rewa,1358528,2622020903.5922184
4199,madhya-pradesh,2020,1,rewa,1358528,2622020903.5922184
4200,madhya-pradesh,2020,1,rewa,1358528,2622020903.5922184
4201,madhya-pradesh,2020,1,rewa,1358528,2622020903.5922184
4202,madhya-pradesh,2020,1,rewa,1358528,2622020903.5922184
4203,madhya-pradesh,2020,2,dhar,1792207,2906918483.5859733
4204,madhya-pradesh,2020,2,dhar,1792207,2906918483.5859733
4205,madhya-pradesh,2020,2,dhar,1792207,2906918483.5859733
4206,madhya-pradesh,2020,2,dhar,1792207,2906918483.5859733
4207,madhya-pradesh,2020,2,dhar,1792207,2906918483.5859733
4208,madhya-pradesh,2020,2,dhar,1792207,2906918483.5859733
4209,madhya-pradesh,2020,2,dhar,1792207,2906918483.5859733
4210,madhya-pradesh,2020,2,dhar,1792207,2906918483.5859733
4211,madhya-pradesh,2020,2,dhar,1792207,2906918483.5859733
4212,madhya-pradesh,2020,2,dhar,1792207,2906918483.5859733
4213,madhya-pradesh,2020,3,rewa,2086383,3959365505.5119104
4214,madhya-pradesh,2020,3,rewa,2086383,3959365505.5119104
4215,madhya-pradesh,2020,3,rewa,2086383,3959365505.5119104
4216,madhya-pradesh,2020,3,rewa,2086383,3959365505.5119104
4217,madhya-pradesh,2020,3,rewa,2086383,3959365505.5119104
4218,madhya-pradesh,2020,3,rewa,2086383,3959365505.5119104
4219,madhya-pradesh,2020,3,rewa,2086383,3959365505.5119104
4220,madhya-pradesh,2020,3,rewa,2086383,3959365505.5119104
4221,madhya-pradesh,2020,3,rewa,2086383,3959365505.5119104
4222,madhya-pradesh,2020,3,rewa,2086383,3959365505.5119104
4223,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
4224,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
4225,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
4226,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
4227,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
4228,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
4229,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
4230,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
4231,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
4232,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
4233,madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
4234,madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
4235,madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
4236,madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
4237,madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
4238,madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
4239,madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
4240,madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
4241,madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
4242,madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
4243,madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
4244,madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
4245,madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
4246,madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
4247,madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
4248,madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
4249,madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
4250,madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
4251,madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
4252,madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
4253,madhya-pradesh,2021,3,sagar,4691027,8366148265.503399
4254,madhya-pradesh,2021,3,sagar,4691027,8366148265.503399
4255,madhya-pradesh,2021,3,sagar,4691027,8366148265.503399
4256,madhya-pradesh,2021,3,sagar,4691027,8366148265.503399
4257,madhya-pradesh,2021,3,sagar,4691027,8366148265.503399
4258,madhya-pradesh,2021,3,sagar,4691027,8366148265.503399
4259,madhya-pradesh,2021,3,sagar,4691027,8366148265.503399
4260,madhya-pradesh,2021,3,sagar,4691027,8366148265.503399
4261,madhya-pradesh,2021,3,sagar,4691027,8366148265.503399
4262,madhya-pradesh,2021,3,sagar,4691027,8366148265.503399
4263,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
4264,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
4265,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
4266,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
4267,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
4268,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
4269,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
4270,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
4271,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
4272,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
4273,madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
4274,madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
4275,madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
4276,madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
4277,madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
4278,madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
4279,madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
4280,madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
4281,madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
4282,madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
4283,madhya-pradesh,2022,2,rewa,8417985,16928268530.619324
