,State,Year,Quarter,District_name,Transaction_count,Transaction_amount
11289,rajasthan,2019,1,jhalawar district,2196334,671919666.2872081
11290,rajasthan,2019,1,alwar district,2196334,3949132714.5560074
11291,rajasthan,2019,1,kota district,2196334,1712973062.0583377
11292,rajasthan,2019,1,jhunjhunu district,2196334,1661037639.5409722
11293,rajasthan,2019,2,pali district,2196334,975341901.7993098
11294,rajasthan,2019,2,ganganagar district,2196334,1741658993.3466253
11295,rajasthan,2019,2,churu district,2196334,1039135501.549032
11296,rajasthan,2019,2,jaipur district,2196334,46056907216.76753
11297,rajasthan,2019,2,baran district,2196334,447359506.65462446
11298,rajasthan,2019,2,bhilwara district,2196334,2514774803.6248965
11299,rajasthan,2019,2,banswara district,2196334,279052206.162892
11300,rajasthan,2019,2,dungarpur district,2196334,204965140.98629788
11301,rajasthan,2019,2,tonk district,2196334,1042807861.775395
11302,rajasthan,2019,2,jodhpur district,2196334,3700049028.622283
11303,rajasthan,2019,2,karauli district,2196334,814768981.4268074
11304,rajasthan,2019,2,udaipur district,2196334,1724895638.7887383
11305,rajasthan,2019,2,dausa district,2196334,1644609703.0675397
11306,rajasthan,2019,2,nagaur district,2196334,1785033011.762611
11307,rajasthan,2019,2,bharatpur district,2196334,1351944366.2119205
11308,rajasthan,2019,2,barmer district,2196334,1311283618.3133707
11309,rajasthan,2019,2,ajmer district,2196334,2153453855.4028177
11310,rajasthan,2019,2,chittorgarh district,2196334,1011806081.5923345
11311,rajasthan,2019,2,hanumangarh district,2196334,1204528894.500277
11312,rajasthan,2019,2,pratapgarh district,2196334,226255749.44039297
11313,rajasthan,2019,2,sawai madhopur district,2196334,1014792694.044678
11314,rajasthan,2019,2,jalore district,2196334,598668374.2386531
11315,rajasthan,2019,2,bikaner district,2196334,1577304235.8683362
11316,rajasthan,2019,2,sikar district,2196334,2624570998.8268456
11317,rajasthan,2019,2,dholpur district,2196334,416422999.4052906
11318,rajasthan,2019,2,sirohi district,2196334,436753439.7548906
11319,rajasthan,2019,2,rajsamand district,2196334,506302964.51962256
11320,rajasthan,2019,2,jaisalmer district,2196334,486100369.0468752
11321,rajasthan,2019,2,bundi district,2196334,452819280.4300123
11322,rajasthan,2019,2,jhalawar district,2196334,783030484.2983265
11323,rajasthan,2019,2,alwar district,2196334,4430719900.485805
11324,rajasthan,2019,2,kota district,2196334,2185105967.3376136
11325,rajasthan,2019,2,jhunjhunu district,2196334,2364089402.6112127
11326,rajasthan,2019,3,pali district,2196334,1150604796.9701464
11327,rajasthan,2019,3,ganganagar district,2196334,2159202441.2050257
11328,rajasthan,2019,3,churu district,2196334,1254479088.313787
11329,rajasthan,2019,3,jaipur district,2196334,58402103360.67964
11330,rajasthan,2019,3,baran district,2196334,547340423.568023
11331,rajasthan,2019,3,bhilwara district,2196334,3277886476.5106406
11332,rajasthan,2019,3,banswara district,2196334,343397159.37088597
11333,rajasthan,2019,3,dungarpur district,2196334,262254624.29245344
11334,rajasthan,2019,3,tonk district,2196334,1336010096.1127925
11335,rajasthan,2019,3,jodhpur district,2196334,4931658536.490534
11336,rajasthan,2019,3,karauli district,2196334,886733240.3000178
11337,rajasthan,2019,3,udaipur district,2196334,2352763015.7354145
11338,rajasthan,2019,3,dausa district,2196334,1976649524.9356747
11339,rajasthan,2019,3,nagaur district,2196334,2271859214.894802
11340,rajasthan,2019,3,bharatpur district,2196334,1576762869.2379076
11341,rajasthan,2019,3,barmer district,2196334,1736070567.8490462
11342,rajasthan,2019,3,ajmer district,2196334,2744812297.8287177
11343,rajasthan,2019,3,chittorgarh district,2196334,1235900901.5576906
11344,rajasthan,2019,3,hanumangarh district,2196334,1580772523.5489976
11345,rajasthan,2019,3,pratapgarh district,2196334,259036732.75522277
11346,rajasthan,2019,3,sawai madhopur district,2196334,1133877553.4654796
11347,rajasthan,2019,3,jalore district,2196334,725486467.6871967
11348,rajasthan,2019,3,bikaner district,2196334,2013882163.376147
11349,rajasthan,2019,3,sikar district,2196334,3298948099.2387867
11350,rajasthan,2019,3,dholpur district,2196334,501415605.2224871
11351,rajasthan,2019,3,sirohi district,2196334,560129696.571252
11352,rajasthan,2019,3,rajsamand district,2196334,684220951.5877874
11353,rajasthan,2019,3,jaisalmer district,2196334,696726627.8248689
11354,rajasthan,2019,3,bundi district,2196334,574474158.2062354
11355,rajasthan,2019,3,jhalawar district,2196334,954212986.4241881
11356,rajasthan,2019,3,alwar district,2196334,5501752093.050633
11357,rajasthan,2019,3,kota district,2196334,2706744841.9360213
11358,rajasthan,2019,3,jhunjhunu district,2196334,2830120895.1819515
11359,rajasthan,2019,4,pali district,2196334,1660765763.6376238
11360,rajasthan,2019,4,ganganagar district,2196334,2912480705.829465
11361,rajasthan,2019,4,churu district,2196334,1848837858.8545725
11362,rajasthan,2019,4,jaipur district,2196334,81782144762.48987
11363,rajasthan,2019,4,baran district,2196334,797895753.9240403
11364,rajasthan,2019,4,bhilwara district,2196334,4716195173.981496
11365,rajasthan,2019,4,banswara district,2196334,478485642.35219395
11366,rajasthan,2019,4,dungarpur district,2196334,352774910.84461594
11367,rajasthan,2019,4,tonk district,2196334,1922431967.3637924
11368,rajasthan,2019,4,jodhpur district,2196334,6915335471.430581
11369,rajasthan,2019,4,karauli district,2196334,1271702296.6152585
11370,rajasthan,2019,4,udaipur district,2196334,3313736215.9652596
11371,rajasthan,2019,4,dausa district,2196334,3045918034.1072183
11372,rajasthan,2019,4,nagaur district,2196334,3329099533.1346426
11373,rajasthan,2019,4,bharatpur district,2196334,2133332976.043675
11374,rajasthan,2019,4,barmer district,2196334,2396360291.3363085
11375,rajasthan,2019,4,ajmer district,2196334,4104641128.5320387
11376,rajasthan,2019,4,chittorgarh district,2196334,1770090089.9377208
11377,rajasthan,2019,4,hanumangarh district,2196334,2235484544.2508
11378,rajasthan,2019,4,pratapgarh district,2196334,368286395.4191975
11379,rajasthan,2019,4,sawai madhopur district,2196334,1728688028.3162866
11380,rajasthan,2019,4,jalore district,2196334,1014601976.2509918
11381,rajasthan,2019,4,bikaner district,2196334,2842170428.2356625
11382,rajasthan,2019,4,sikar district,2196334,5037411453.274342
11383,rajasthan,2019,4,dholpur district,2196334,678342072.5490799
11384,rajasthan,2019,4,sirohi district,2196334,825221649.6069782
11385,rajasthan,2019,4,rajsamand district,2196334,1008106865.2200038
11386,rajasthan,2019,4,jaisalmer district,2196334,1045053486.753655
11387,rajasthan,2019,4,bundi district,2196334,828352858.0284884
11388,rajasthan,2019,4,jhalawar district,2196334,1300727270.1881554
11389,rajasthan,2019,4,alwar district,2196334,7746529382.883535
11390,rajasthan,2019,4,kota district,2196334,3813622079.5192366
11391,rajasthan,2019,4,jhunjhunu district,2196334,4227582982.791309
11392,rajasthan,2020,1,pali district,2196334,2090797317.801927
11393,rajasthan,2020,1,ganganagar district,2196334,3342557352.8771024
11394,rajasthan,2020,1,churu district,2196334,2221433307.9827123
11395,rajasthan,2020,1,jaipur district,2196334,98360847993.80875
11396,rajasthan,2020,1,baran district,2196334,927974168.7760811
11397,rajasthan,2020,1,bhilwara district,2196334,5578143401.683448
11398,rajasthan,2020,1,banswara district,2196334,726916344.222628
11399,rajasthan,2020,1,dungarpur district,2196334,523389448.8647966
11400,rajasthan,2020,1,tonk district,2196334,2330303454.09085
11401,rajasthan,2020,1,jodhpur district,2196334,7642170733.961326
11402,rajasthan,2020,1,karauli district,2196334,1576364869.8771904
11403,rajasthan,2020,1,udaipur district,2196334,3947849172.8481545
11404,rajasthan,2020,1,dausa district,2196334,3676225560.290492
11405,rajasthan,2020,1,nagaur district,2196334,4010256396.9163275
11406,rajasthan,2020,1,bharatpur district,2196334,2575506371.7818213
11407,rajasthan,2020,1,barmer district,2196334,3237769273.332138
11408,rajasthan,2020,1,ajmer district,2196334,5228150510.999587
11409,rajasthan,2020,1,chittorgarh district,2196334,2269539791.9651814
11410,rajasthan,2020,1,hanumangarh district,2196334,2435546396.3587465
11411,rajasthan,2020,1,pratapgarh district,2196334,454661673.87190163
11412,rajasthan,2020,1,sawai madhopur district,2196334,2019196353.6303222
11413,rajasthan,2020,1,jalore district,2196334,1393546229.1359434
11414,rajasthan,2020,1,bikaner district,2196334,3442445414.497922
11415,rajasthan,2020,1,sikar district,2196334,6198159589.270256
11416,rajasthan,2020,1,dholpur district,2196334,887503401.4576161
11417,rajasthan,2020,1,sirohi district,2196334,983010164.2802622
11418,rajasthan,2020,1,rajsamand district,2196334,1539560603.1576974
11419,rajasthan,2020,1,jaisalmer district,2196334,1161655859.8025932
11420,rajasthan,2020,1,bundi district,2196334,1016319030.9169027
11421,rajasthan,2020,1,jhalawar district,2196334,1662289227.9253645
11422,rajasthan,2020,1,alwar district,2196334,9090012850.268248
11423,rajasthan,2020,1,kota district,2196334,4272102864.0380745
11424,rajasthan,2020,1,jhunjhunu district,2196334,3486033430.3162336
11425,rajasthan,2020,2,pali district,2196334,2377825476.910169
11426,rajasthan,2020,2,ganganagar district,2196334,3982315547.8458724
11427,rajasthan,2020,2,churu district,2196334,2818320326.495941
11428,rajasthan,2020,2,jaipur district,2196334,88270816977.90562
11429,rajasthan,2020,2,baran district,2196334,1511655624.1755424
11430,rajasthan,2020,2,bhilwara district,2196334,5583955261.068823
11431,rajasthan,2020,2,banswara district,2196334,692994808.8284239
11432,rajasthan,2020,2,dungarpur district,2196334,580230650.6932058
11433,rajasthan,2020,2,tonk district,2196334,3108063336.837104
11434,rajasthan,2020,2,jodhpur district,2196334,7649652331.703362
11435,rajasthan,2020,2,karauli district,2196334,2391025440.215171
11436,rajasthan,2020,2,udaipur district,2196334,3491313530.816518
11437,rajasthan,2020,2,dausa district,2196334,4537835885.88078
11438,rajasthan,2020,2,nagaur district,2196334,4856436699.305585
11439,rajasthan,2020,2,bharatpur district,2196334,3561067370.5168934
11440,rajasthan,2020,2,barmer district,2196334,4156124012.015107
11441,rajasthan,2020,2,ajmer district,2196334,4723275736.995972
11442,rajasthan,2020,2,chittorgarh district,2196334,2449356727.6062737
11443,rajasthan,2020,2,hanumangarh district,2196334,3028804525.6269145
11444,rajasthan,2020,2,pratapgarh district,2196334,639106489.104912
11445,rajasthan,2020,2,sawai madhopur district,2196334,2726823528.0944357
11446,rajasthan,2020,2,jalore district,2196334,1882434514.4086819
11447,rajasthan,2020,2,bikaner district,2196334,3703555515.234845
11448,rajasthan,2020,2,sikar district,2196334,6813435569.801193
11449,rajasthan,2020,2,dholpur district,2196334,1206739831.8406615
11450,rajasthan,2020,2,sirohi district,2196334,1088938588.309726
11451,rajasthan,2020,2,rajsamand district,2196334,1695442006.4724169
11452,rajasthan,2020,2,jaisalmer district,2196334,1378478711.937582
11453,rajasthan,2020,2,bundi district,2196334,1460564007.8749743
11454,rajasthan,2020,2,jhalawar district,2196334,2559982781.9576573
11455,rajasthan,2020,2,alwar district,2196334,10239649719.690329
11456,rajasthan,2020,2,kota district,2196334,4271159445.4302053
11457,rajasthan,2020,2,jhunjhunu district,2196334,4325892021.664874
11458,rajasthan,2020,3,pali district,2196334,3848648123.8477793
11459,rajasthan,2020,3,ganganagar district,2196334,5401051022.84089
11460,rajasthan,2020,3,churu district,2196334,3918241716.0620346
11461,rajasthan,2020,3,jaipur district,2196334,138189424031.4575
11462,rajasthan,2020,3,baran district,2196334,1781540360.3579323
11463,rajasthan,2020,3,bhilwara district,2196334,9414793215.559494
11464,rajasthan,2020,3,banswara district,2196334,880276877.6494944
11465,rajasthan,2020,3,dungarpur district,2196334,780764641.8344581
11466,rajasthan,2020,3,tonk district,2196334,3947608431.004384
11467,rajasthan,2020,3,jodhpur district,2196334,13714122197.99096
11468,rajasthan,2020,3,karauli district,2196334,2839657293.741401
11469,rajasthan,2020,3,udaipur district,2196334,6351934008.147478
11470,rajasthan,2020,3,dausa district,2196334,5920927935.593803
11471,rajasthan,2020,3,nagaur district,2196334,6903346685.307568
11472,rajasthan,2020,3,bharatpur district,2196334,4350126191.2675495
11473,rajasthan,2020,3,barmer district,2196334,5803287089.799197
11474,rajasthan,2020,3,ajmer district,2196334,8288212743.525795
11475,rajasthan,2020,3,chittorgarh district,2196334,3708385692.683237
11476,rajasthan,2020,3,hanumangarh district,2196334,3999623394.8363576
11477,rajasthan,2020,3,pratapgarh district,2196334,800605053.185355
11478,rajasthan,2020,3,sawai madhopur district,2196334,3506697099.67498
11479,rajasthan,2020,3,jalore district,2196334,2737316593.1965017
11480,rajasthan,2020,3,bikaner district,2196334,5489007985.768954
11481,rajasthan,2020,3,sikar district,2196334,9916206321.877428
11482,rajasthan,2020,3,dholpur district,2196334,1506195340.9675245
11483,rajasthan,2020,3,sirohi district,2196334,1721461838.8895001
11484,rajasthan,2020,3,rajsamand district,2196334,2386997647.890356
11485,rajasthan,2020,3,jaisalmer district,2196334,1932636842.6397192
11486,rajasthan,2020,3,bundi district,2196334,1857526775.1413836
11487,rajasthan,2020,3,jhalawar district,2196334,3037588892.682854
11488,rajasthan,2020,3,alwar district,2196334,14617913028.152313
11489,rajasthan,2020,3,kota district,2196334,8027789840.771695
11490,rajasthan,2020,3,jhunjhunu district,2196334,6098391248.110207
11491,rajasthan,2020,4,pali district,2196334,5830180712.220648
11492,rajasthan,2020,4,ganganagar district,2196334,7936384991.350762
11493,rajasthan,2020,4,churu district,2196334,5879435914.898094
11494,rajasthan,2020,4,jaipur district,2196334,159641718978.41745
11495,rajasthan,2020,4,baran district,2196334,2548027239.6824126
11496,rajasthan,2020,4,bhilwara district,2196334,13765886969.32003
11497,rajasthan,2020,4,banswara district,2196334,1380321074.4437904
11498,rajasthan,2020,4,dungarpur district,2196334,1180558251.2765656
11499,rajasthan,2020,4,tonk district,2196334,5701339582.338162
11500,rajasthan,2020,4,jodhpur district,2196334,19107841742.13882
11501,rajasthan,2020,4,karauli district,2196334,3453137389.217123
11502,rajasthan,2020,4,udaipur district,2196334,9376663713.630653
11503,rajasthan,2020,4,dausa district,2196334,7263765843.4996605
11504,rajasthan,2020,4,nagaur district,2196334,10913756198.461227
11505,rajasthan,2020,4,bharatpur district,2196334,5971854299.364286
11506,rajasthan,2020,4,barmer district,2196334,8672444321.318495
11507,rajasthan,2020,4,ajmer district,2196334,12526263260.900742
11508,rajasthan,2020,4,chittorgarh district,2196334,5457760762.425953
11509,rajasthan,2020,4,hanumangarh district,2196334,5925971726.351674
11510,rajasthan,2020,4,pratapgarh district,2196334,1136165440.842043
11511,rajasthan,2020,4,sawai madhopur district,2196334,4393102786.174934
11512,rajasthan,2020,4,jalore district,2196334,3942410356.803776
11513,rajasthan,2020,4,bikaner district,2196334,8393453473.061908
11514,rajasthan,2020,4,sikar district,2196334,15551286576.699251
11515,rajasthan,2020,4,dholpur district,2196334,2216588503.285897
11516,rajasthan,2020,4,sirohi district,2196334,2570610442.3804703
11517,rajasthan,2020,4,rajsamand district,2196334,3430500719.0498085
11518,rajasthan,2020,4,jaisalmer district,2196334,3080601567.770622
11519,rajasthan,2020,4,bundi district,2196334,2682280736.4786053
11520,rajasthan,2020,4,jhalawar district,2196334,4062512989.452203
11521,rajasthan,2020,4,alwar district,2196334,21064630283.17598
11522,rajasthan,2020,4,kota district,2196334,11328763287.37136
11523,rajasthan,2020,4,jhunjhunu district,2196334,9648559702.703949
11524,rajasthan,2021,1,pali district,2196334,6767220860.0308275
11525,rajasthan,2021,1,ganganagar district,2196334,8871371302.649477
11526,rajasthan,2021,1,churu district,2196334,6726856130.476598
11527,rajasthan,2021,1,jaipur district,2196334,223771205713.2528
11528,rajasthan,2021,1,baran district,2196334,2847364293.4969606
11529,rajasthan,2021,1,bhilwara district,2196334,16416337441.885864
11530,rajasthan,2021,1,banswara district,2196334,1624792469.818386
11531,rajasthan,2021,1,dungarpur district,2196334,1372686858.4650006
11532,rajasthan,2021,1,tonk district,2196334,6186398097.858411
11533,rajasthan,2021,1,jodhpur district,2196334,24774598219.407482
11534,rajasthan,2021,1,karauli district,2196334,3977897318.1640477
11535,rajasthan,2021,1,udaipur district,2196334,10957000441.952847
11536,rajasthan,2021,1,dausa district,2196334,8786072971.794996
11537,rajasthan,2021,1,nagaur district,2196334,12761075159.690163
11538,rajasthan,2021,1,bharatpur district,2196334,6708987385.966142
11539,rajasthan,2021,1,barmer district,2196334,11264935915.741041
11540,rajasthan,2021,1,ajmer district,2196334,15317166377.74087
11541,rajasthan,2021,1,chittorgarh district,2196334,6425179621.944645
11542,rajasthan,2021,1,hanumangarh district,2196334,6539912589.393607
11543,rajasthan,2021,1,pratapgarh district,2196334,1351138009.4197319
11544,rajasthan,2021,1,sawai madhopur district,2196334,5382039395.28078
11545,rajasthan,2021,1,jalore district,2196334,4884080088.37758
11546,rajasthan,2021,1,bikaner district,2196334,10056780359.689623
11547,rajasthan,2021,1,sikar district,2196334,17303999484.268673
11548,rajasthan,2021,1,dholpur district,2196334,2398002048.15006
11549,rajasthan,2021,1,sirohi district,2196334,3035265055.3381195
11550,rajasthan,2021,1,rajsamand district,2196334,4042427825.4229765
11551,rajasthan,2021,1,jaisalmer district,2196334,3811332821.176595
11552,rajasthan,2021,1,bundi district,2196334,3089653093.519732
11553,rajasthan,2021,1,jhalawar district,2196334,4661637193.755166
11554,rajasthan,2021,1,alwar district,2196334,23497000298.13838
11555,rajasthan,2021,1,kota district,2196334,15546647728.086227
11556,rajasthan,2021,1,jhunjhunu district,2196334,10335519087.29265
11557,rajasthan,2021,2,pali district,2196334,7957453111.07078
11558,rajasthan,2021,2,ganganagar district,2196334,10746504871.421946
11559,rajasthan,2021,2,churu district,2196334,8499729274.317602
11560,rajasthan,2021,2,jaipur district,2196334,248390977964.55786
11561,rajasthan,2021,2,baran district,2196334,3411039142.9471807
11562,rajasthan,2021,2,bhilwara district,2196334,17984159143.10391
11563,rajasthan,2021,2,banswara district,2196334,1987559372.9107454
11564,rajasthan,2021,2,dungarpur district,2196334,1594168931.4036267
11565,rajasthan,2021,2,tonk district,2196334,7422412798.293737
11566,rajasthan,2021,2,jodhpur district,2196334,27913789331.6406
11567,rajasthan,2021,2,karauli district,2196334,5673272614.106146
11568,rajasthan,2021,2,udaipur district,2196334,10800769537.661558
11569,rajasthan,2021,2,dausa district,2196334,10828124760.838032
11570,rajasthan,2021,2,nagaur district,2196334,15639817785.864773
11571,rajasthan,2021,2,bharatpur district,2196334,8730800909.246674
11572,rajasthan,2021,2,barmer district,2196334,13831654569.476788
11573,rajasthan,2021,2,ajmer district,2196334,16687418391.08572
11574,rajasthan,2021,2,chittorgarh district,2196334,7084417204.510359
11575,rajasthan,2021,2,hanumangarh district,2196334,8144091679.287372
11576,rajasthan,2021,2,pratapgarh district,2196334,1622148152.082861
11577,rajasthan,2021,2,sawai madhopur district,2196334,6665184242.376053
11578,rajasthan,2021,2,jalore district,2196334,6248659227.432691
11579,rajasthan,2021,2,bikaner district,2196334,11924692955.149094
11580,rajasthan,2021,2,sikar district,2196334,19750164303.674763
11581,rajasthan,2021,2,dholpur district,2196334,3139295693.448407
11582,rajasthan,2021,2,sirohi district,2196334,3292314136.2959423
11583,rajasthan,2021,2,rajsamand district,2196334,4463576166.852329
11584,rajasthan,2021,2,jaisalmer district,2196334,4346891100.606836
11585,rajasthan,2021,2,bundi district,2196334,3857748495.3471212
11586,rajasthan,2021,2,jhalawar district,2196334,5698521651.03492
11587,rajasthan,2021,2,alwar district,2196334,26436939537.757683
11588,rajasthan,2021,2,kota district,2196334,18087598514.48891
11589,rajasthan,2021,2,jhunjhunu district,2196334,12840869598.946894
11590,rajasthan,2021,3,pali district,2196334,10052201779.647493
11591,rajasthan,2021,3,ganganagar district,2196334,13200151369.29735
11592,rajasthan,2021,3,churu district,2196334,10642136840.10925
11593,rajasthan,2021,3,jaipur district,2196334,313664435689.2998
11594,rajasthan,2021,3,baran district,2196334,3989332794.8644733
11595,rajasthan,2021,3,bhilwara district,2196334,23899765687.001152
11596,rajasthan,2021,3,banswara district,2196334,2610850743.700395
11597,rajasthan,2021,3,dungarpur district,2196334,2146022634.2721655
11598,rajasthan,2021,3,tonk district,2196334,8710526983.57809
11599,rajasthan,2021,3,jodhpur district,2196334,38514689412.99684
11600,rajasthan,2021,3,karauli district,2196334,5947115163.517382
11601,rajasthan,2021,3,udaipur district,2196334,15950385929.05402
11602,rajasthan,2021,3,dausa district,2196334,12267753350.999645
11603,rajasthan,2021,3,nagaur district,2196334,19712431242.607426
11604,rajasthan,2021,3,bharatpur district,2196334,9542568538.446917
11605,rajasthan,2021,3,barmer district,2196334,17897391704.43372
11606,rajasthan,2021,3,ajmer district,2196334,23974005140.503323
11607,rajasthan,2021,3,chittorgarh district,2196334,9584592196.425575
11608,rajasthan,2021,3,hanumangarh district,2196334,9676935141.552437
11609,rajasthan,2021,3,pratapgarh district,2196334,2170354158.6816454
11610,rajasthan,2021,3,sawai madhopur district,2196334,7329478651.814055
11611,rajasthan,2021,3,jalore district,2196334,7412183523.388387
11612,rajasthan,2021,3,bikaner district,2196334,15396174302.54737
11613,rajasthan,2021,3,sikar district,2196334,24859966680.623276
11614,rajasthan,2021,3,dholpur district,2196334,3666631213.5705867
11615,rajasthan,2021,3,sirohi district,2196334,4593398470.638926
11616,rajasthan,2021,3,rajsamand district,2196334,6345862851.265483
11617,rajasthan,2021,3,jaisalmer district,2196334,6241304259.45832
11618,rajasthan,2021,3,bundi district,2196334,4521278251.580663
11619,rajasthan,2021,3,jhalawar district,2196334,6253079109.368879
11620,rajasthan,2021,3,alwar district,2196334,31796623472.554592
11621,rajasthan,2021,3,kota district,2196334,22356848820.753063
11622,rajasthan,2021,3,jhunjhunu district,2196334,15584852433.930729
11623,rajasthan,2021,4,pali district,2196334,12994115234.340431
11624,rajasthan,2021,4,ganganagar district,2196334,16810621864.152517
11625,rajasthan,2021,4,churu district,2196334,14118707638.256508
11626,rajasthan,2021,4,jaipur district,2196334,394435778364.0141
11627,rajasthan,2021,4,baran district,2196334,5264026397.197663
11628,rajasthan,2021,4,bhilwara district,2196334,29555829037.16449
11629,rajasthan,2021,4,banswara district,2196334,3356204177.0999207
11630,rajasthan,2021,4,dungarpur district,2196334,2828675179.088701
11631,rajasthan,2021,4,tonk district,2196334,11053638122.755545
11632,rajasthan,2021,4,jodhpur district,2196334,49201187505.373276
11633,rajasthan,2021,4,karauli district,2196334,8113128022.069071
11634,rajasthan,2021,4,udaipur district,2196334,19874244609.252956
11635,rajasthan,2021,4,dausa district,2196334,16190233721.345505
11636,rajasthan,2021,4,nagaur district,2196334,25959911336.428215
11637,rajasthan,2021,4,bharatpur district,2196334,12862157301.664558
11638,rajasthan,2021,4,barmer district,2196334,22313160419.561607
11639,rajasthan,2021,4,ajmer district,2196334,31040109507.970833
11640,rajasthan,2021,4,chittorgarh district,2196334,12222272566.091549
11641,rajasthan,2021,4,hanumangarh district,2196334,12582463280.75969
11642,rajasthan,2021,4,pratapgarh district,2196334,2850194415.7852297
11643,rajasthan,2021,4,sawai madhopur district,2196334,9792493809.93205
11644,rajasthan,2021,4,jalore district,2196334,9829253225.773853
11645,rajasthan,2021,4,bikaner district,2196334,19930824235.996365
11646,rajasthan,2021,4,sikar district,2196334,32671486020.051144
11647,rajasthan,2021,4,dholpur district,2196334,5074521349.039705
11648,rajasthan,2021,4,sirohi district,2196334,5709723256.685272
11649,rajasthan,2021,4,rajsamand district,2196334,7888825387.672116
11650,rajasthan,2021,4,jaisalmer district,2196334,8928650729.233105
11651,rajasthan,2021,4,bundi district,2196334,5985136286.115728
11652,rajasthan,2021,4,jhalawar district,2196334,8244372847.326485
11653,rajasthan,2021,4,alwar district,2196334,40984441151.342705
11654,rajasthan,2021,4,kota district,2196334,24168234009.303993
11655,rajasthan,2021,4,jhunjhunu district,2196334,21099797535.474567
11656,rajasthan,2022,1,pali district,2196334,14978683154.30138
11657,rajasthan,2022,1,ganganagar district,2196334,19810362020.417377
11658,rajasthan,2022,1,churu district,2196334,16182079348.550667
11659,rajasthan,2022,1,jaipur district,2196334,434507898653.2288
11660,rajasthan,2022,1,baran district,2196334,6075628390.959345
11661,rajasthan,2022,1,bhilwara district,2196334,34832214592.68741
11662,rajasthan,2022,1,banswara district,2196334,4305963325.291948
11663,rajasthan,2022,1,dungarpur district,2196334,3333483354.5657682
11664,rajasthan,2022,1,tonk district,2196334,12353743560.603878
11665,rajasthan,2022,1,jodhpur district,2196334,56966935615.03049
11666,rajasthan,2022,1,karauli district,2196334,8967316935.909687
11667,rajasthan,2022,1,udaipur district,2196334,22322610837.972824
11668,rajasthan,2022,1,dausa district,2196334,17674189167.00492
11669,rajasthan,2022,1,nagaur district,2196334,30251543728.242836
11670,rajasthan,2022,1,bharatpur district,2196334,14512910848.443268
11671,rajasthan,2022,1,barmer district,2196334,27090053338.4531
11672,rajasthan,2022,1,ajmer district,2196334,36567659945.04271
11673,rajasthan,2022,1,chittorgarh district,2196334,14456333123.863838
11674,rajasthan,2022,1,hanumangarh district,2196334,14758711603.374897
11675,rajasthan,2022,1,pratapgarh district,2196334,3515635369.540432
11676,rajasthan,2022,1,sawai madhopur district,2196334,11027855832.279514
11677,rajasthan,2022,1,jalore district,2196334,12375235222.293488
11678,rajasthan,2022,1,bikaner district,2196334,23262580003.212997
11679,rajasthan,2022,1,sikar district,2196334,35691652892.445
11680,rajasthan,2022,1,dholpur district,2196334,5894331701.791255
11681,rajasthan,2022,1,sirohi district,2196334,6402432686.378646
11682,rajasthan,2022,1,rajsamand district,2196334,9132121086.433088
11683,rajasthan,2022,1,jaisalmer district,2196334,9233715982.400576
11684,rajasthan,2022,1,bundi district,2196334,6974583851.094925
11685,rajasthan,2022,1,jhalawar district,2196334,9563582630.651922
11686,rajasthan,2022,1,alwar district,2196334,46051829716.34672
11687,rajasthan,2022,1,kota district,2196334,30335394639.44809
11688,rajasthan,2022,1,jhunjhunu district,2196334,22640907821.866825
11689,rajasthan,2022,2,pali district,2196334,17160215080.703873
11690,rajasthan,2022,2,ganganagar district,2196334,22557602051.766155
11691,rajasthan,2022,2,churu district,2196334,18081738963.407227
11692,rajasthan,2022,2,jaipur district,2196334,497492495896.22046
11693,rajasthan,2022,2,baran district,2196334,7229260131.890043
11694,rajasthan,2022,2,bhilwara district,2196334,38273076738.35588
11695,rajasthan,2022,2,banswara district,2196334,4900005809.650963
11696,rajasthan,2022,2,dungarpur district,2196334,3638952978.96605
11697,rajasthan,2022,2,tonk district,2196334,13811523631.619999
11698,rajasthan,2022,2,jodhpur district,2196334,61614349060.01106
11699,rajasthan,2022,2,karauli district,2196334,9206349483.513716
11700,rajasthan,2022,2,udaipur district,2196334,24912652507.999565
11701,rajasthan,2022,2,dausa district,2196334,19527845596.347805
11702,rajasthan,2022,2,nagaur district,2196334,33408260595.265953
11703,rajasthan,2022,2,bharatpur district,2196334,16444974525.83487
11704,rajasthan,2022,2,barmer district,2196334,29634982538.374557
11705,rajasthan,2022,2,ajmer district,2196334,40715583331.30888
11706,rajasthan,2022,2,chittorgarh district,2196334,16148783709.582657
11707,rajasthan,2022,2,hanumangarh district,2196334,16401668344.542992
11708,rajasthan,2022,2,pratapgarh district,2196334,4033817039.193558
11709,rajasthan,2022,2,sawai madhopur district,2196334,12262315403.645233
11710,rajasthan,2022,2,jalore district,2196334,14025921249.715084
11711,rajasthan,2022,2,bikaner district,2196334,26087476960.412987
11712,rajasthan,2022,2,sikar district,2196334,40102076741.92372
11713,rajasthan,2022,2,dholpur district,2196334,6894675131.058619
11714,rajasthan,2022,2,sirohi district,2196334,7194139293.674581
11715,rajasthan,2022,2,rajsamand district,2196334,10184357986.945518
11716,rajasthan,2022,2,jaisalmer district,2196334,9862231669.414537
11717,rajasthan,2022,2,bundi district,2196334,8088389075.404289
11718,rajasthan,2022,2,jhalawar district,2196334,10395227508.431992
11719,rajasthan,2022,2,alwar district,2196334,50746151172.86586
